"REF_DATE","GEO","DGUID","Criminal Justice System","Key indicators","Sex of accused","Offences","Statistics","Fiscal quarters","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276970561","8.1.1.1.22.2.3","-4.3","","","","1"
"2021/2022","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276970561","8.1.1.1.22.2.3","-9.2","","","","1"
"2022/2023","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276970561","8.1.1.1.22.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276970714","8.1.1.1.28.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276970714","8.1.1.1.28.2.3","-4.6","","","","1"
"2021/2022","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276970714","8.1.1.1.28.2.3","11.8","","","","1"
"2022/2023","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276970714","8.1.1.1.28.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970821","8.1.1.1.33.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970821","8.1.1.1.33.2.3","-9.4","","","","1"
"2021/2022","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970821","8.1.1.1.33.2.3","11.7","","","","1"
"2022/2023","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970821","8.1.1.1.33.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970910","8.1.1.1.36.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970910","8.1.1.1.36.2.3","2.2","","","","1"
"2021/2022","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970910","8.1.1.1.36.2.3","3.6","","","","1"
"2022/2023","Saskatchewan","2016A000247","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970910","8.1.1.1.36.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973448","8.2.1.1.1.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973448","8.2.1.1.1.2.3","-26.7","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973448","8.2.1.1.1.2.3","-19.6","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973448","8.2.1.1.1.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973537","8.2.1.1.4.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973537","8.2.1.1.4.2.3","-15.6","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973537","8.2.1.1.4.2.3","-10.4","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973537","8.2.1.1.4.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973716","8.2.1.1.15.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973716","8.2.1.1.15.2.3","-40.0","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973716","8.2.1.1.15.2.3","-30.9","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973716","8.2.1.1.15.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973849","8.2.1.1.22.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973849","8.2.1.1.22.2.3","-20.1","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973849","8.2.1.1.22.2.3","-15.1","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973849","8.2.1.1.22.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973943","8.2.1.1.28.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973943","8.2.1.1.28.2.3","-35.3","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973943","8.2.1.1.28.2.3","-14.6","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973943","8.2.1.1.28.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974010","8.2.1.1.33.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974010","8.2.1.1.33.2.3","57.7","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974010","8.2.1.1.33.2.3","12.2","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974010","8.2.1.1.33.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974049","8.2.1.1.36.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974049","8.2.1.1.36.2.3","-28.0","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974049","8.2.1.1.36.2.3","-38.3","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974049","8.2.1.1.36.2.3","","..","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975572","9.1.1.1.1.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975572","9.1.1.1.1.2.3","-14.7","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975572","9.1.1.1.1.2.3","-17.1","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975572","9.1.1.1.1.2.3","6.6","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975662","9.1.1.1.4.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975662","9.1.1.1.4.2.3","-13.2","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975662","9.1.1.1.4.2.3","4.6","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975662","9.1.1.1.4.2.3","18.7","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975939","9.1.1.1.15.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975939","9.1.1.1.15.2.3","-12.2","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975939","9.1.1.1.15.2.3","-27.7","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975939","9.1.1.1.15.2.3","11.6","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976137","9.1.1.1.22.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976137","9.1.1.1.22.2.3","-16.6","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976137","9.1.1.1.22.2.3","-9.9","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976137","9.1.1.1.22.2.3","1.1","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976294","9.1.1.1.28.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976294","9.1.1.1.28.2.3","-7.9","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976294","9.1.1.1.28.2.3","-6.3","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976294","9.1.1.1.28.2.3","18.3","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976400","9.1.1.1.33.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976400","9.1.1.1.33.2.3","-26.2","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976400","9.1.1.1.33.2.3","-45.5","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976400","9.1.1.1.33.2.3","-36.6","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976488","9.1.1.1.36.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976488","9.1.1.1.36.2.3","-2.1","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976488","9.1.1.1.36.2.3","-32.5","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976488","9.1.1.1.36.2.3","-2.8","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978540","9.2.1.1.1.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978540","9.2.1.1.1.2.3","-38.2","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978540","9.2.1.1.1.2.3","-10.4","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978540","9.2.1.1.1.2.3","11.5","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978621","9.2.1.1.4.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978621","9.2.1.1.4.2.3","-30.9","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978621","9.2.1.1.4.2.3","1.6","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978621","9.2.1.1.4.2.3","27.3","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978787","9.2.1.1.15.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978787","9.2.1.1.15.2.3","-48.8","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978787","9.2.1.1.15.2.3","-18.6","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978787","9.2.1.1.15.2.3","-13.1","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978920","9.2.1.1.22.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978920","9.2.1.1.22.2.3","-33.3","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978920","9.2.1.1.22.2.3","-16.1","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978920","9.2.1.1.22.2.3","6.2","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979020","9.2.1.1.28.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979020","9.2.1.1.28.2.3","-34.1","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979020","9.2.1.1.28.2.3","-17.0","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979020","9.2.1.1.28.2.3","43.0","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979079","9.2.1.1.33.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979079","9.2.1.1.33.2.3","-10.0","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979079","9.2.1.1.33.2.3","-48.9","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979079","9.2.1.1.33.2.3","-30.4","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979120","9.2.1.1.36.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979120","9.2.1.1.36.2.3","-44.8","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979120","9.2.1.1.36.2.3","-18.7","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979120","9.2.1.1.36.2.3","-23.0","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980273","10.1.1.1.1.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980273","10.1.1.1.1.2.3","-20.3","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980273","10.1.1.1.1.2.3","9.3","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980273","10.1.1.1.1.2.3","-8.2","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980363","10.1.1.1.4.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980363","10.1.1.1.4.2.3","-17.5","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980363","10.1.1.1.4.2.3","16.3","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980363","10.1.1.1.4.2.3","-3.5","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980630","10.1.1.1.15.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980630","10.1.1.1.15.2.3","-38.6","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980630","10.1.1.1.15.2.3","1.8","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980630","10.1.1.1.15.2.3","-3.6","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980819","10.1.1.1.22.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980819","10.1.1.1.22.2.3","-37.7","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980819","10.1.1.1.22.2.3","-10.6","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980819","10.1.1.1.22.2.3","-4.9","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980958","10.1.1.1.28.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980958","10.1.1.1.28.2.3","144.8","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980958","10.1.1.1.28.2.3","25.5","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980958","10.1.1.1.28.2.3","-10.5","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981054","10.1.1.1.33.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981054","10.1.1.1.33.2.3","-17.7","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981054","10.1.1.1.33.2.3","31.3","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981054","10.1.1.1.33.2.3","-11.0","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981139","10.1.1.1.36.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981139","10.1.1.1.36.2.3","-11.7","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981139","10.1.1.1.36.2.3","8.4","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981139","10.1.1.1.36.2.3","-27.6","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983229","10.2.1.1.1.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983229","10.2.1.1.1.2.3","-26.4","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983229","10.2.1.1.1.2.3","1.9","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983229","10.2.1.1.1.2.3","-9.1","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983307","10.2.1.1.4.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983307","10.2.1.1.4.2.3","-22.9","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983307","10.2.1.1.4.2.3","21.1","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983307","10.2.1.1.4.2.3","-6.2","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983453","10.2.1.1.15.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983453","10.2.1.1.15.2.3","-38.1","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983453","10.2.1.1.15.2.3","-21.0","","","","1"
